,seq_id,source,type,start,end,score,strand,phase,attributes,Dbxref,ID,Name,Note,Parent,copy_num_ID,coverage,description,end_range,exception,extra_copy_number,gbkey,gene,gene_biotype,gene_synonym,inference,inframe_stop_codon,matches_ref_protein,missing_start_codon,missing_stop_codon,partial,product,protein_id,sequence_ID,start_range,tag,transcript_id,transl_except,valid_ORF,valid_ORFs
274271,chr21,Liftoff,exon,42470874,42471009,.,+,.,"ID=exon-NM_005049.3-6;Parent=rna-NM_005049.3;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",exon-NM_005049.3-6,,,rna-NM_005049.3,,,,,,0,mRNA,PWP2,,,,,,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,,
274272,chr21,Liftoff,exon,42471301,42471530,.,+,.,"ID=exon-NM_005049.3-7;Parent=rna-NM_005049.3;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",exon-NM_005049.3-7,,,rna-NM_005049.3,,,,,,0,mRNA,PWP2,,,,,,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,,
274273,chr21,Liftoff,exon,42473433,42473576,.,+,.,"ID=exon-NM_005049.3-8;Parent=rna-NM_005049.3;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",exon-NM_005049.3-8,,,rna-NM_005049.3,,,,,,0,mRNA,PWP2,,,,,,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,,
274274,chr21,Liftoff,exon,42474375,42474445,.,+,.,"ID=exon-NM_005049.3-9;Parent=rna-NM_005049.3;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",exon-NM_005049.3-9,,,rna-NM_005049.3,,,,,,0,mRNA,PWP2,,,,,,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,,
274275,chr21,Liftoff,exon,42474999,42475135,.,+,.,"ID=exon-NM_005049.3-10;Parent=rna-NM_005049.3;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",exon-NM_005049.3-10,,,rna-NM_005049.3,,,,,,0,mRNA,PWP2,,,,,,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,,
274276,chr21,Liftoff,exon,42475960,42476108,.,+,.,"ID=exon-NM_005049.3-11;Parent=rna-NM_005049.3;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",exon-NM_005049.3-11,,,rna-NM_005049.3,,,,,,0,mRNA,PWP2,,,,,,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,,
274277,chr21,Liftoff,exon,42476243,42476390,.,+,.,"ID=exon-NM_005049.3-12;Parent=rna-NM_005049.3;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",exon-NM_005049.3-12,,,rna-NM_005049.3,,,,,,0,mRNA,PWP2,,,,,,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,,
274278,chr21,Liftoff,exon,42476564,42476714,.,+,.,"ID=exon-NM_005049.3-13;Parent=rna-NM_005049.3;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",exon-NM_005049.3-13,,,rna-NM_005049.3,,,,,,0,mRNA,PWP2,,,,,,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,,
274279,chr21,Liftoff,exon,42477789,42477969,.,+,.,"ID=exon-NM_005049.3-14;Parent=rna-NM_005049.3;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",exon-NM_005049.3-14,,,rna-NM_005049.3,,,,,,0,mRNA,PWP2,,,,,,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,,
274280,chr21,Liftoff,exon,42480193,42480340,.,+,.,"ID=exon-NM_005049.3-15;Parent=rna-NM_005049.3;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",exon-NM_005049.3-15,,,rna-NM_005049.3,,,,,,0,mRNA,PWP2,,,,,,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,,
274281,chr21,Liftoff,exon,42481624,42481732,.,+,.,"ID=exon-NM_005049.3-16;Parent=rna-NM_005049.3;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",exon-NM_005049.3-16,,,rna-NM_005049.3,,,,,,0,mRNA,PWP2,,,,,,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,,
274282,chr21,Liftoff,exon,42482513,42482578,.,+,.,"ID=exon-NM_005049.3-17;Parent=rna-NM_005049.3;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",exon-NM_005049.3-17,,,rna-NM_005049.3,,,,,,0,mRNA,PWP2,,,,,,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,,
274283,chr21,Liftoff,exon,42483547,42483765,.,+,.,"ID=exon-NM_005049.3-18;Parent=rna-NM_005049.3;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",exon-NM_005049.3-18,,,rna-NM_005049.3,,,,,,0,mRNA,PWP2,,,,,,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,,
274284,chr21,Liftoff,exon,42483862,42484012,.,+,.,"ID=exon-NM_005049.3-19;Parent=rna-NM_005049.3;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",exon-NM_005049.3-19,,,rna-NM_005049.3,,,,,,0,mRNA,PWP2,,,,,,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,,
274285,chr21,Liftoff,exon,42484167,42484241,.,+,.,"ID=exon-NM_005049.3-20;Parent=rna-NM_005049.3;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",exon-NM_005049.3-20,,,rna-NM_005049.3,,,,,,0,mRNA,PWP2,,,,,,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,,
274286,chr21,Liftoff,exon,42486212,42486796,.,+,.,"ID=exon-NM_005049.3-21;Parent=rna-NM_005049.3;Dbxref=Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475;gbkey=mRNA;gene=PWP2;product=PWP2 small subunit processome component;tag=MANE Select;transcript_id=NM_005049.3;extra_copy_number=0","Ensembl:ENST00000291576.12,GeneID:5822,GenBank:NM_005049.3,HGNC:HGNC:9711,MIM:601475",exon-NM_005049.3-21,,,rna-NM_005049.3,,,,,,0,mRNA,PWP2,,,,,,,,,PWP2 small subunit processome component,,,,MANE Select,NM_005049.3,,,
274287,chr21,Liftoff,CDS,42463027,42463044,.,+,.,"ID=cds-NP_005040.2;Parent=rna-NM_005049.3;Dbxref=CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475;Name=NP_005040.2;gbkey=CDS;gene=PWP2;product=periodic tryptophan protein 2 homolog;protein_id=NP_005040.2;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475",cds-NP_005040.2,NP_005040.2,,rna-NM_005049.3,,,,,,0,CDS,PWP2,,,,,,,,,periodic tryptophan protein 2 homolog,NP_005040.2,,,MANE Select,,,,
274288,chr21,Liftoff,CDS,42464594,42464706,.,+,.,"ID=cds-NP_005040.2;Parent=rna-NM_005049.3;Dbxref=CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475;Name=NP_005040.2;gbkey=CDS;gene=PWP2;product=periodic tryptophan protein 2 homolog;protein_id=NP_005040.2;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475",cds-NP_005040.2,NP_005040.2,,rna-NM_005049.3,,,,,,0,CDS,PWP2,,,,,,,,,periodic tryptophan protein 2 homolog,NP_005040.2,,,MANE Select,,,,
274289,chr21,Liftoff,CDS,42469363,42469457,.,+,.,"ID=cds-NP_005040.2;Parent=rna-NM_005049.3;Dbxref=CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475;Name=NP_005040.2;gbkey=CDS;gene=PWP2;product=periodic tryptophan protein 2 homolog;protein_id=NP_005040.2;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475",cds-NP_005040.2,NP_005040.2,,rna-NM_005049.3,,,,,,0,CDS,PWP2,,,,,,,,,periodic tryptophan protein 2 homolog,NP_005040.2,,,MANE Select,,,,
274290,chr21,Liftoff,CDS,42469789,42469888,.,+,.,"ID=cds-NP_005040.2;Parent=rna-NM_005049.3;Dbxref=CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475;Name=NP_005040.2;gbkey=CDS;gene=PWP2;product=periodic tryptophan protein 2 homolog;protein_id=NP_005040.2;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475",cds-NP_005040.2,NP_005040.2,,rna-NM_005049.3,,,,,,0,CDS,PWP2,,,,,,,,,periodic tryptophan protein 2 homolog,NP_005040.2,,,MANE Select,,,,
274291,chr21,Liftoff,CDS,42470235,42470378,.,+,.,"ID=cds-NP_005040.2;Parent=rna-NM_005049.3;Dbxref=CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475;Name=NP_005040.2;gbkey=CDS;gene=PWP2;product=periodic tryptophan protein 2 homolog;protein_id=NP_005040.2;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475",cds-NP_005040.2,NP_005040.2,,rna-NM_005049.3,,,,,,0,CDS,PWP2,,,,,,,,,periodic tryptophan protein 2 homolog,NP_005040.2,,,MANE Select,,,,
274292,chr21,Liftoff,CDS,42470874,42471009,.,+,.,"ID=cds-NP_005040.2;Parent=rna-NM_005049.3;Dbxref=CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475;Name=NP_005040.2;gbkey=CDS;gene=PWP2;product=periodic tryptophan protein 2 homolog;protein_id=NP_005040.2;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475",cds-NP_005040.2,NP_005040.2,,rna-NM_005049.3,,,,,,0,CDS,PWP2,,,,,,,,,periodic tryptophan protein 2 homolog,NP_005040.2,,,MANE Select,,,,
274293,chr21,Liftoff,CDS,42471301,42471530,.,+,.,"ID=cds-NP_005040.2;Parent=rna-NM_005049.3;Dbxref=CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475;Name=NP_005040.2;gbkey=CDS;gene=PWP2;product=periodic tryptophan protein 2 homolog;protein_id=NP_005040.2;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475",cds-NP_005040.2,NP_005040.2,,rna-NM_005049.3,,,,,,0,CDS,PWP2,,,,,,,,,periodic tryptophan protein 2 homolog,NP_005040.2,,,MANE Select,,,,
274294,chr21,Liftoff,CDS,42473433,42473576,.,+,.,"ID=cds-NP_005040.2;Parent=rna-NM_005049.3;Dbxref=CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475;Name=NP_005040.2;gbkey=CDS;gene=PWP2;product=periodic tryptophan protein 2 homolog;protein_id=NP_005040.2;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475",cds-NP_005040.2,NP_005040.2,,rna-NM_005049.3,,,,,,0,CDS,PWP2,,,,,,,,,periodic tryptophan protein 2 homolog,NP_005040.2,,,MANE Select,,,,
274295,chr21,Liftoff,CDS,42474375,42474445,.,+,.,"ID=cds-NP_005040.2;Parent=rna-NM_005049.3;Dbxref=CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475;Name=NP_005040.2;gbkey=CDS;gene=PWP2;product=periodic tryptophan protein 2 homolog;protein_id=NP_005040.2;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475",cds-NP_005040.2,NP_005040.2,,rna-NM_005049.3,,,,,,0,CDS,PWP2,,,,,,,,,periodic tryptophan protein 2 homolog,NP_005040.2,,,MANE Select,,,,
274296,chr21,Liftoff,CDS,42474999,42475135,.,+,.,"ID=cds-NP_005040.2;Parent=rna-NM_005049.3;Dbxref=CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475;Name=NP_005040.2;gbkey=CDS;gene=PWP2;product=periodic tryptophan protein 2 homolog;protein_id=NP_005040.2;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475",cds-NP_005040.2,NP_005040.2,,rna-NM_005049.3,,,,,,0,CDS,PWP2,,,,,,,,,periodic tryptophan protein 2 homolog,NP_005040.2,,,MANE Select,,,,
274297,chr21,Liftoff,CDS,42475960,42476108,.,+,.,"ID=cds-NP_005040.2;Parent=rna-NM_005049.3;Dbxref=CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475;Name=NP_005040.2;gbkey=CDS;gene=PWP2;product=periodic tryptophan protein 2 homolog;protein_id=NP_005040.2;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475",cds-NP_005040.2,NP_005040.2,,rna-NM_005049.3,,,,,,0,CDS,PWP2,,,,,,,,,periodic tryptophan protein 2 homolog,NP_005040.2,,,MANE Select,,,,
274298,chr21,Liftoff,CDS,42476243,42476390,.,+,.,"ID=cds-NP_005040.2;Parent=rna-NM_005049.3;Dbxref=CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475;Name=NP_005040.2;gbkey=CDS;gene=PWP2;product=periodic tryptophan protein 2 homolog;protein_id=NP_005040.2;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475",cds-NP_005040.2,NP_005040.2,,rna-NM_005049.3,,,,,,0,CDS,PWP2,,,,,,,,,periodic tryptophan protein 2 homolog,NP_005040.2,,,MANE Select,,,,
274299,chr21,Liftoff,CDS,42476564,42476714,.,+,.,"ID=cds-NP_005040.2;Parent=rna-NM_005049.3;Dbxref=CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475;Name=NP_005040.2;gbkey=CDS;gene=PWP2;product=periodic tryptophan protein 2 homolog;protein_id=NP_005040.2;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475",cds-NP_005040.2,NP_005040.2,,rna-NM_005049.3,,,,,,0,CDS,PWP2,,,,,,,,,periodic tryptophan protein 2 homolog,NP_005040.2,,,MANE Select,,,,
274300,chr21,Liftoff,CDS,42477789,42477969,.,+,.,"ID=cds-NP_005040.2;Parent=rna-NM_005049.3;Dbxref=CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475;Name=NP_005040.2;gbkey=CDS;gene=PWP2;product=periodic tryptophan protein 2 homolog;protein_id=NP_005040.2;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475",cds-NP_005040.2,NP_005040.2,,rna-NM_005049.3,,,,,,0,CDS,PWP2,,,,,,,,,periodic tryptophan protein 2 homolog,NP_005040.2,,,MANE Select,,,,
274301,chr21,Liftoff,CDS,42480193,42480340,.,+,.,"ID=cds-NP_005040.2;Parent=rna-NM_005049.3;Dbxref=CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475;Name=NP_005040.2;gbkey=CDS;gene=PWP2;product=periodic tryptophan protein 2 homolog;protein_id=NP_005040.2;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475",cds-NP_005040.2,NP_005040.2,,rna-NM_005049.3,,,,,,0,CDS,PWP2,,,,,,,,,periodic tryptophan protein 2 homolog,NP_005040.2,,,MANE Select,,,,
274302,chr21,Liftoff,CDS,42481624,42481732,.,+,.,"ID=cds-NP_005040.2;Parent=rna-NM_005049.3;Dbxref=CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475;Name=NP_005040.2;gbkey=CDS;gene=PWP2;product=periodic tryptophan protein 2 homolog;protein_id=NP_005040.2;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475",cds-NP_005040.2,NP_005040.2,,rna-NM_005049.3,,,,,,0,CDS,PWP2,,,,,,,,,periodic tryptophan protein 2 homolog,NP_005040.2,,,MANE Select,,,,
274303,chr21,Liftoff,CDS,42482513,42482578,.,+,.,"ID=cds-NP_005040.2;Parent=rna-NM_005049.3;Dbxref=CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475;Name=NP_005040.2;gbkey=CDS;gene=PWP2;product=periodic tryptophan protein 2 homolog;protein_id=NP_005040.2;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475",cds-NP_005040.2,NP_005040.2,,rna-NM_005049.3,,,,,,0,CDS,PWP2,,,,,,,,,periodic tryptophan protein 2 homolog,NP_005040.2,,,MANE Select,,,,
274304,chr21,Liftoff,CDS,42483547,42483765,.,+,.,"ID=cds-NP_005040.2;Parent=rna-NM_005049.3;Dbxref=CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475;Name=NP_005040.2;gbkey=CDS;gene=PWP2;product=periodic tryptophan protein 2 homolog;protein_id=NP_005040.2;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475",cds-NP_005040.2,NP_005040.2,,rna-NM_005049.3,,,,,,0,CDS,PWP2,,,,,,,,,periodic tryptophan protein 2 homolog,NP_005040.2,,,MANE Select,,,,
274305,chr21,Liftoff,CDS,42483862,42484012,.,+,.,"ID=cds-NP_005040.2;Parent=rna-NM_005049.3;Dbxref=CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475;Name=NP_005040.2;gbkey=CDS;gene=PWP2;product=periodic tryptophan protein 2 homolog;protein_id=NP_005040.2;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475",cds-NP_005040.2,NP_005040.2,,rna-NM_005049.3,,,,,,0,CDS,PWP2,,,,,,,,,periodic tryptophan protein 2 homolog,NP_005040.2,,,MANE Select,,,,
274306,chr21,Liftoff,CDS,42484167,42484241,.,+,.,"ID=cds-NP_005040.2;Parent=rna-NM_005049.3;Dbxref=CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475;Name=NP_005040.2;gbkey=CDS;gene=PWP2;product=periodic tryptophan protein 2 homolog;protein_id=NP_005040.2;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475",cds-NP_005040.2,NP_005040.2,,rna-NM_005049.3,,,,,,0,CDS,PWP2,,,,,,,,,periodic tryptophan protein 2 homolog,NP_005040.2,,,MANE Select,,,,
274307,chr21,Liftoff,CDS,42486212,42486386,.,+,.,"ID=cds-NP_005040.2;Parent=rna-NM_005049.3;Dbxref=CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475;Name=NP_005040.2;gbkey=CDS;gene=PWP2;product=periodic tryptophan protein 2 homolog;protein_id=NP_005040.2;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33579.1,Ensembl:ENSP00000291576.6,GeneID:5822,GenBank:NP_005040.2,HGNC:HGNC:9711,MIM:601475",cds-NP_005040.2,NP_005040.2,,rna-NM_005049.3,,,,,,0,CDS,PWP2,,,,,,,,,periodic tryptophan protein 2 homolog,NP_005040.2,,,MANE Select,,,,
274308,chr21,Liftoff,gene,42489298,42501326,.,+,.,"ID=gene-GATD3;Dbxref=GeneID:8209,HGNC:HGNC:1273,MIM:601659;Name=GATD3;description=glutamine amidotransferase class 1 domain containing 3;gbkey=Gene;gene=GATD3;gene_biotype=protein_coding;gene_synonym=C21orf33,ES1,GATD3A,GT335,HES1,KNPH,KNPI;coverage=1.0;sequence_ID=0.998;valid_ORFs=1;extra_copy_number=0;copy_num_ID=gene-GATD3_0","GeneID:8209,HGNC:HGNC:1273,MIM:601659",gene-GATD3,GATD3,,,gene-GATD3_0,1.0,glutamine amidotransferase class 1 domain containing 3,,,0,Gene,GATD3,protein_coding,"C21orf33,ES1,GATD3A,GT335,HES1,KNPH,KNPI",,,,,,,,,0.998,,,,,,1
